# t,x,ts
2.803504499999999733e-01,2.000000000000000042e-02,1.100014448165893555e+00
2.903629500000000085e-01,2.000000000000000042e-02,1.099424958229064941e+00
3.003755000000000175e-01,2.000000000000000042e-02,1.099070072174072266e+00
3.103879999999999972e-01,2.000000000000000042e-02,1.098952889442443848e+00
3.204004999999999770e-01,2.000000000000000042e-02,1.099074006080627441e+00
3.304130000000000122e-01,2.000000000000000042e-02,1.099428772926330566e+00
3.404255500000000212e-01,2.000000000000000042e-02,1.100014567375183105e+00
3.504380599999999957e-01,2.000000000000000042e-02,1.100823283195495605e+00
3.604505700000000257e-01,2.000000000000000042e-02,1.101844549179077148e+00
3.704630700000000054e-01,2.000000000000000042e-02,1.103070139884948730e+00
3.804756000000000249e-01,2.000000000000000042e-02,1.104486584663391113e+00
3.904881199999999941e-01,2.000000000000000042e-02,1.106083631515502930e+00
4.005006300000000241e-01,2.000000000000000042e-02,1.107845544815063477e+00
4.105131300000000039e-01,2.000000000000000042e-02,1.109759807586669922e+00
4.205256700000000181e-01,2.000000000000000042e-02,1.111813187599182129e+00
4.305381799999999926e-01,2.000000000000000042e-02,1.113991618156433105e+00
4.405506799999999723e-01,2.000000000000000042e-02,1.116281390190124512e+00
4.505631999999999970e-01,2.000000000000000042e-02,1.118669390678405762e+00
4.605757300000000165e-01,2.000000000000000042e-02,1.121142983436584473e+00
4.705882399999999910e-01,2.000000000000000042e-02,1.123688578605651855e+00
4.806007700000000105e-01,2.000000000000000042e-02,1.126295208930969238e+00
4.906132799999999849e-01,2.000000000000000042e-02,1.128950238227844238e+00
5.006258000000000097e-01,2.000000000000000042e-02,1.131644606590270996e+00
5.106382999999999894e-01,2.000000000000000042e-02,1.134366154670715332e+00
5.206508600000000486e-01,2.000000000000000042e-02,1.137106418609619141e+00
5.306634000000000073e-01,2.000000000000000042e-02,1.139855861663818359e+00
5.406758999999999871e-01,2.000000000000000042e-02,1.142607331275939941e+00
5.506883999999999668e-01,2.000000000000000042e-02,1.145352363586425781e+00
5.607008999999999466e-01,2.000000000000000042e-02,1.148084282875061035e+00
5.707134000000000373e-01,2.000000000000000042e-02,1.150797128677368164e+00
5.807259000000000171e-01,2.000000000000000042e-02,1.153483510017395020e+00
5.907383999999999968e-01,2.000000000000000042e-02,1.156140923500061035e+00
6.007510000000000350e-01,2.000000000000000042e-02,1.158761262893676758e+00
6.107635000000000147e-01,2.000000000000000042e-02,1.161343097686767578e+00
6.207759999999999945e-01,2.000000000000000042e-02,1.163881421089172363e+00
6.307884999999999742e-01,2.000000000000000042e-02,1.166374206542968750e+00
6.408009999999999540e-01,2.000000000000000042e-02,1.168816566467285156e+00
6.508135000000000447e-01,2.000000000000000042e-02,1.171208262443542480e+00
6.608260000000000245e-01,2.000000000000000042e-02,1.173547506332397461e+00
6.708385300000000440e-01,2.000000000000000042e-02,1.175829291343688965e+00
6.808511000000000424e-01,2.000000000000000042e-02,1.178056359291076660e+00
6.908636000000000221e-01,2.000000000000000042e-02,1.180224418640136719e+00
7.008761000000000019e-01,2.000000000000000042e-02,1.182335734367370605e+00
7.108885999999999816e-01,2.000000000000000042e-02,1.184387207031250000e+00
7.209011300000000011e-01,2.000000000000000042e-02,1.186379432678222656e+00
7.309136400000000311e-01,2.000000000000000042e-02,1.188312530517578125e+00
7.409261499999999501e-01,2.000000000000000042e-02,1.190186619758605957e+00
7.509386500000000408e-01,2.000000000000000042e-02,1.192002058029174805e+00
7.609512000000000498e-01,2.000000000000000042e-02,1.193759560585021973e+00
7.709637000000000295e-01,2.000000000000000042e-02,1.195458173751831055e+00
7.809762399999999882e-01,2.000000000000000042e-02,1.197101235389709473e+00
7.909887399999999680e-01,2.000000000000000042e-02,1.198687076568603516e+00
8.010012499999999980e-01,2.000000000000000042e-02,1.200217485427856445e+00
8.110137600000000280e-01,2.000000000000000042e-02,1.201693654060363770e+00
8.210262699999999469e-01,2.000000000000000042e-02,1.203116893768310547e+00
8.310387999999999664e-01,2.000000000000000042e-02,1.204487323760986328e+00
8.410513400000000361e-01,2.000000000000000042e-02,1.205808520317077637e+00
8.510638499999999551e-01,2.000000000000000042e-02,1.207078099250793457e+00
8.610763500000000459e-01,2.000000000000000042e-02,1.208299994468688965e+00
8.710888599999999649e-01,2.000000000000000042e-02,1.209475874900817871e+00
8.811013699999999949e-01,2.000000000000000042e-02,1.210604906082153320e+00
8.911139000000000143e-01,2.000000000000000042e-02,1.211689472198486328e+00
9.011263999999999941e-01,2.000000000000000042e-02,1.212730646133422852e+00
9.111388999999999738e-01,2.000000000000000042e-02,1.213731050491333008e+00
9.211514600000000330e-01,2.000000000000000042e-02,1.214690446853637695e+00
9.311639699999999520e-01,2.000000000000000042e-02,1.215610861778259277e+00
9.411764999999999715e-01,2.000000000000000042e-02,1.216494560241699219e+00
9.511889999999999512e-01,2.000000000000000042e-02,1.217341661453247070e+00
9.612015499999999601e-01,2.000000000000000042e-02,1.218152523040771484e+00
9.712140599999999901e-01,2.000000000000000042e-02,1.218931913375854492e+00
9.812265599999999699e-01,2.000000000000000042e-02,1.219676971435546875e+00
9.912391000000000396e-01,2.000000000000000042e-02,1.220391869544982910e+00
1.001251600000000019e+00,2.000000000000000042e-02,1.135417580604553223e+00
1.011264099999999999e+00,2.000000000000000042e-02,1.136394619941711426e+00
1.021276599999999979e+00,2.000000000000000042e-02,1.137357234954833984e+00
1.031289099999999959e+00,2.000000000000000042e-02,1.138306140899658203e+00
1.041301599999999938e+00,2.000000000000000042e-02,1.139240145683288574e+00
1.051314099999999918e+00,2.000000000000000042e-02,1.140159368515014648e+00
1.061326599999999898e+00,2.000000000000000042e-02,1.141065716743469238e+00
1.071339100000000100e+00,2.000000000000000042e-02,1.141957521438598633e+00
1.081351600000000079e+00,2.000000000000000042e-02,1.142835617065429688e+00
1.091364100000000059e+00,2.000000000000000042e-02,1.143700957298278809e+00
1.101376700000000097e+00,2.000000000000000042e-02,1.144552469253540039e+00
1.111389200000000077e+00,2.000000000000000042e-02,1.145390033721923828e+00
1.121401799999999893e+00,2.000000000000000042e-02,1.146213889122009277e+00
1.131414300000000095e+00,2.000000000000000042e-02,1.147025823593139648e+00
1.141426800000000075e+00,2.000000000000000042e-02,1.147824525833129883e+00
1.151439300000000054e+00,2.000000000000000042e-02,1.148610472679138184e+00
1.161451800000000034e+00,2.000000000000000042e-02,1.149384021759033203e+00
1.171464300000000014e+00,2.000000000000000042e-02,1.150143265724182129e+00
1.181476799999999994e+00,2.000000000000000042e-02,1.150891900062561035e+00
1.191489500000000090e+00,2.000000000000000042e-02,1.151627898216247559e+00
1.201501799999999953e+00,2.000000000000000042e-02,1.152351260185241699e+00
1.211514399999999991e+00,2.000000000000000042e-02,1.153062582015991211e+00
1.221526899999999971e+00,2.000000000000000042e-02,1.153761625289916992e+00
1.231539399999999951e+00,2.000000000000000042e-02,1.154449582099914551e+00
1.241551899999999931e+00,2.000000000000000042e-02,1.155126214027404785e+00
1.251564399999999910e+00,2.000000000000000042e-02,1.155790448188781738e+00
1.261576899999999890e+00,2.000000000000000042e-02,1.156443357467651367e+00
1.271589499999999928e+00,2.000000000000000042e-02,1.157084941864013672e+00
1.281601999999999908e+00,2.000000000000000042e-02,1.157715320587158203e+00
1.291614500000000110e+00,2.000000000000000042e-02,1.158333778381347656e+00
1.301627000000000089e+00,2.000000000000000042e-02,1.158942103385925293e+00
1.311639500000000069e+00,2.000000000000000042e-02,1.159539699554443359e+00
1.321652000000000049e+00,2.000000000000000042e-02,1.160126566886901855e+00
1.331664600000000087e+00,2.000000000000000042e-02,1.160701870918273926e+00
1.341677100000000067e+00,2.000000000000000042e-02,1.161267638206481934e+00
1.351689600000000047e+00,2.000000000000000042e-02,1.161822795867919922e+00
1.361702200000000085e+00,2.000000000000000042e-02,1.162367701530456543e+00
1.371714700000000065e+00,2.000000000000000042e-02,1.162901997566223145e+00
1.381727200000000044e+00,2.000000000000000042e-02,1.163426160812377930e+00
1.391739700000000024e+00,2.000000000000000042e-02,1.163941502571105957e+00
1.401752200000000004e+00,2.000000000000000042e-02,1.164445400238037109e+00
1.411764699999999984e+00,2.000000000000000042e-02,1.164940595626831055e+00
1.421777199999999963e+00,2.000000000000000042e-02,1.165425658226013184e+00
1.431789900000000060e+00,2.000000000000000042e-02,1.165901422500610352e+00
1.441802299999999981e+00,2.000000000000000042e-02,1.166366934776306152e+00
1.451814799999999961e+00,2.000000000000000042e-02,1.166824340820312500e+00
1.461827299999999941e+00,2.000000000000000042e-02,1.167271733283996582e+00
1.471839799999999920e+00,2.000000000000000042e-02,1.167710185050964355e+00
1.481852299999999900e+00,2.000000000000000042e-02,1.168139934539794922e+00
1.491864800000000102e+00,2.000000000000000042e-02,1.168560028076171875e+00
1.501877300000000082e+00,2.000000000000000042e-02,1.168971896171569824e+00
1.511889899999999898e+00,2.000000000000000042e-02,1.169375419616699219e+00
1.521902400000000100e+00,2.000000000000000042e-02,1.169769167900085449e+00
1.531914999999999916e+00,2.000000000000000042e-02,1.170156002044677734e+00
1.541927499999999895e+00,2.000000000000000042e-02,1.170532941818237305e+00
1.551940000000000097e+00,2.000000000000000042e-02,1.170901894569396973e+00
1.561952500000000077e+00,2.000000000000000042e-02,1.171262860298156738e+00
1.571965000000000057e+00,2.000000000000000042e-02,1.171615481376647949e+00
1.581977500000000036e+00,2.000000000000000042e-02,1.171959877014160156e+00
1.591990000000000016e+00,2.000000000000000042e-02,1.172296762466430664e+00
1.602002499999999996e+00,2.000000000000000042e-02,1.172625184059143066e+00
1.612014999999999976e+00,2.000000000000000042e-02,1.172946691513061523e+00
1.622027499999999955e+00,2.000000000000000042e-02,1.173259854316711426e+00
1.632039999999999935e+00,2.000000000000000042e-02,1.173565626144409180e+00
1.642052499999999915e+00,2.000000000000000042e-02,1.173863887786865234e+00
1.652064999999999895e+00,2.000000000000000042e-02,1.174154043197631836e+00
1.662077500000000096e+00,2.000000000000000042e-02,1.174437284469604492e+00
1.672090000000000076e+00,2.000000000000000042e-02,1.174714088439941406e+00
1.682102699999999951e+00,2.000000000000000042e-02,1.174982666969299316e+00
1.692115199999999930e+00,2.000000000000000042e-02,1.175244688987731934e+00
1.702127699999999910e+00,2.000000000000000042e-02,1.175499796867370605e+00
1.712140199999999890e+00,2.000000000000000042e-02,1.175747036933898926e+00
1.722152700000000092e+00,2.000000000000000042e-02,1.175988674163818359e+00
1.732165200000000072e+00,2.000000000000000042e-02,1.176222562789916992e+00
1.742177700000000051e+00,2.000000000000000042e-02,1.176450729370117188e+00
1.752190399999999926e+00,2.000000000000000042e-02,1.176671147346496582e+00
1.762202700000000011e+00,2.000000000000000042e-02,1.176885604858398438e+00
1.772215199999999991e+00,2.000000000000000042e-02,1.177094101905822754e+00
1.782227800000000029e+00,2.000000000000000042e-02,1.177294969558715820e+00
1.792240300000000008e+00,2.000000000000000042e-02,1.177490353584289551e+00
1.802252799999999988e+00,2.000000000000000042e-02,1.177679181098937988e+00
1.812265299999999968e+00,2.000000000000000042e-02,1.177862167358398438e+00
1.822277799999999948e+00,2.000000000000000042e-02,1.178039431571960449e+00
1.832290399999999986e+00,2.000000000000000042e-02,1.178210258483886719e+00
1.842302899999999966e+00,2.000000000000000042e-02,1.178375482559204102e+00
1.852315399999999945e+00,2.000000000000000042e-02,1.178534030914306641e+00
1.862327899999999925e+00,2.000000000000000042e-02,1.178687810897827148e+00
1.872340399999999905e+00,2.000000000000000042e-02,1.178835034370422363e+00
1.882352999999999943e+00,2.000000000000000042e-02,1.178977131843566895e+00
1.892365499999999923e+00,2.000000000000000042e-02,1.179113388061523438e+00
1.902377999999999902e+00,2.000000000000000042e-02,1.179243683815002441e+00
1.912390500000000104e+00,2.000000000000000042e-02,1.179369211196899414e+00
1.922403099999999920e+00,2.000000000000000042e-02,1.179488778114318848e+00
1.932415599999999900e+00,2.000000000000000042e-02,1.179603576660156250e+00
1.942428100000000102e+00,2.000000000000000042e-02,1.179712891578674316e+00
1.952440600000000082e+00,2.000000000000000042e-02,1.179816722869873047e+00
1.962453100000000061e+00,2.000000000000000042e-02,1.179915547370910645e+00
1.972465600000000041e+00,2.000000000000000042e-02,1.180009484291076660e+00
1.982478100000000021e+00,2.000000000000000042e-02,1.180098414421081543e+00
1.992490799999999895e+00,2.000000000000000042e-02,1.180182218551635742e+00
2.002503200000000039e+00,2.000000000000000042e-02,9.299283623695373535e-01
2.012515800000000077e+00,2.000000000000000042e-02,9.296317100524902344e-01
2.022528199999999998e+00,2.000000000000000042e-02,9.293373227119445801e-01
2.032540800000000036e+00,2.000000000000000042e-02,9.290465116500854492e-01
2.042553199999999958e+00,2.000000000000000042e-02,9.287566542625427246e-01
2.052565799999999996e+00,2.000000000000000042e-02,9.284701347351074219e-01
2.062578199999999917e+00,2.000000000000000042e-02,9.281851053237915039e-01
2.072590799999999955e+00,2.000000000000000042e-02,9.279036521911621094e-01
2.082603199999999877e+00,2.000000000000000042e-02,9.276237487792968750e-01
2.092615799999999915e+00,2.000000000000000042e-02,9.273461699485778809e-01
2.102628199999999836e+00,2.000000000000000042e-02,9.270710349082946777e-01
2.112640900000000155e+00,2.000000000000000042e-02,9.267975091934204102e-01
2.122653199999999796e+00,2.000000000000000042e-02,9.265271425247192383e-01
2.132665900000000114e+00,2.000000000000000042e-02,9.262574911117553711e-01
2.142678300000000036e+00,2.000000000000000042e-02,9.259906411170959473e-01
2.152690999999999910e+00,2.000000000000000042e-02,9.257263541221618652e-01
2.162703500000000112e+00,2.000000000000000042e-02,9.254636168479919434e-01
2.172716100000000150e+00,2.000000000000000042e-02,9.252029061317443848e-01
2.182728500000000071e+00,2.000000000000000042e-02,9.249442219734191895e-01
2.192741199999999946e+00,2.000000000000000042e-02,9.246876835823059082e-01
2.202753500000000031e+00,2.000000000000000042e-02,9.244317412376403809e-01
2.212766199999999905e+00,2.000000000000000042e-02,9.241797327995300293e-01
2.222778599999999827e+00,2.000000000000000042e-02,9.239280819892883301e-01
2.232791199999999865e+00,2.000000000000000042e-02,9.236793518066406250e-01
2.242803599999999786e+00,2.000000000000000042e-02,9.234315752983093262e-01
2.252816199999999824e+00,2.000000000000000042e-02,9.231846928596496582e-01
2.262828600000000190e+00,2.000000000000000042e-02,9.229411482810974121e-01
2.272841199999999784e+00,2.000000000000000042e-02,9.226990938186645508e-01
2.282853600000000149e+00,2.000000000000000042e-02,9.224578142166137695e-01
2.292866200000000187e+00,2.000000000000000042e-02,9.222185015678405762e-01
2.302878600000000109e+00,2.000000000000000042e-02,9.219816923141479492e-01
2.312891200000000147e+00,2.000000000000000042e-02,9.217453598976135254e-01
2.322903600000000068e+00,2.000000000000000042e-02,9.215112328529357910e-01
2.332916299999999943e+00,2.000000000000000042e-02,9.212780594825744629e-01
2.342928600000000028e+00,2.000000000000000042e-02,9.210472106933593750e-01
2.352941299999999902e+00,2.000000000000000042e-02,9.208168983459472656e-01
2.362953699999999824e+00,2.000000000000000042e-02,9.205886721611022949e-01
2.372966299999999862e+00,2.000000000000000042e-02,9.203613996505737305e-01
2.382978699999999783e+00,2.000000000000000042e-02,9.201361536979675293e-01
2.392991299999999821e+00,2.000000000000000042e-02,9.199120402336120605e-01
2.403003700000000187e+00,2.000000000000000042e-02,9.196887016296386719e-01
2.413016299999999781e+00,2.000000000000000042e-02,9.194675087928771973e-01
2.423028700000000146e+00,2.000000000000000042e-02,9.192471504211425781e-01
2.433041300000000184e+00,2.000000000000000042e-02,9.190276861190795898e-01
2.443053700000000106e+00,2.000000000000000042e-02,9.188106060028076172e-01
2.453066300000000144e+00,2.000000000000000042e-02,9.185935258865356445e-01
2.463078700000000065e+00,2.000000000000000042e-02,9.183786511421203613e-01
2.473091399999999940e+00,2.000000000000000042e-02,9.181645512580871582e-01
2.483103999999999978e+00,2.000000000000000042e-02,9.179512858390808105e-01
2.493116600000000016e+00,2.000000000000000042e-02,9.177392721176147461e-01
2.503128999999999937e+00,2.000000000000000042e-02,9.175291061401367188e-01
2.513141599999999976e+00,2.000000000000000042e-02,9.173195362091064453e-01
2.523153999999999897e+00,2.000000000000000042e-02,9.171110391616821289e-01
2.533166599999999935e+00,2.000000000000000042e-02,9.169035553932189941e-01
2.543178999999999856e+00,2.000000000000000042e-02,9.166969656944274902e-01
2.553191700000000175e+00,2.000000000000000042e-02,9.164916872978210449e-01
2.563203999999999816e+00,2.000000000000000042e-02,9.162873625755310059e-01
2.573216700000000134e+00,2.000000000000000042e-02,9.160838723182678223e-01
2.583229000000000219e+00,2.000000000000000042e-02,9.158816337585449219e-01
2.593241700000000094e+00,2.000000000000000042e-02,9.156798720359802246e-01
2.603254000000000179e+00,2.000000000000000042e-02,9.154786467552185059e-01
2.613266700000000053e+00,2.000000000000000042e-02,9.152792692184448242e-01
2.623279000000000138e+00,2.000000000000000042e-02,9.150806665420532227e-01
2.633291700000000013e+00,2.000000000000000042e-02,9.148829579353332520e-01
2.643304000000000098e+00,2.000000000000000042e-02,9.146857857704162598e-01
2.653316699999999972e+00,2.000000000000000042e-02,9.144895076751708984e-01
2.663329099999999894e+00,2.000000000000000042e-02,9.142939448356628418e-01
2.673341800000000212e+00,2.000000000000000042e-02,9.140997529029846191e-01
2.683354099999999853e+00,2.000000000000000042e-02,9.139054417610168457e-01
2.693366800000000172e+00,2.000000000000000042e-02,9.137126207351684570e-01
2.703379200000000093e+00,2.000000000000000042e-02,9.135205745697021484e-01
2.713391800000000131e+00,2.000000000000000042e-02,9.133281707763671875e-01
2.723404400000000170e+00,2.000000000000000042e-02,9.131379723548889160e-01
2.733417000000000208e+00,2.000000000000000042e-02,9.129478335380554199e-01
2.743429400000000129e+00,2.000000000000000042e-02,9.127581715583801270e-01
2.753442000000000167e+00,2.000000000000000042e-02,9.125701785087585449e-01
2.763454400000000089e+00,2.000000000000000042e-02,9.123823642730712891e-01
2.773467000000000127e+00,2.000000000000000042e-02,9.121946096420288086e-01
2.783479499999999884e+00,2.000000000000000042e-02,9.120084643363952637e-01
2.793492000000000086e+00,2.000000000000000042e-02,9.118218421936035156e-01
2.803504499999999844e+00,2.000000000000000042e-02,9.116370081901550293e-01
2.813517000000000046e+00,2.000000000000000042e-02,9.114513397216796875e-01
2.823529499999999803e+00,2.000000000000000042e-02,9.112674593925476074e-01
2.833542000000000005e+00,2.000000000000000042e-02,9.110844135284423828e-01
2.843554500000000207e+00,2.000000000000000042e-02,9.109015464782714844e-01
2.853567099999999801e+00,2.000000000000000042e-02,9.107193350791931152e-01
2.863579500000000166e+00,2.000000000000000042e-02,9.105372428894042969e-01
2.873592100000000205e+00,2.000000000000000042e-02,9.103559851646423340e-01
2.883604500000000126e+00,2.000000000000000042e-02,9.101756811141967773e-01
2.893617200000000000e+00,2.000000000000000042e-02,9.099949002265930176e-01
2.903629500000000085e+00,2.000000000000000042e-02,9.098160862922668457e-01
2.913642199999999960e+00,2.000000000000000042e-02,9.096369147300720215e-01
2.923654599999999881e+00,2.000000000000000042e-02,9.094581604003906250e-01
2.933667199999999919e+00,2.000000000000000042e-02,9.092801213264465332e-01
2.943679599999999841e+00,2.000000000000000042e-02,9.091026186943054199e-01
2.953692199999999879e+00,2.000000000000000042e-02,9.089261293411254883e-01
2.963704599999999800e+00,2.000000000000000042e-02,9.087498784065246582e-01
2.973717199999999838e+00,2.000000000000000042e-02,9.085735678672790527e-01
2.983729600000000204e+00,2.000000000000000042e-02,9.083972573280334473e-01
2.993742199999999798e+00,2.000000000000000042e-02,9.082222580909729004e-01
3.003754600000000163e+00,2.000000000000000042e-02,8.476755023002624512e-01
3.013767200000000201e+00,2.000000000000000042e-02,8.478292226791381836e-01
3.023779600000000123e+00,2.000000000000000042e-02,8.479843735694885254e-01
3.033792299999999997e+00,2.000000000000000042e-02,8.481395244598388672e-01
3.043804999999999872e+00,2.000000000000000042e-02,8.482953310012817383e-01
3.053817500000000074e+00,2.000000000000000042e-02,8.484514951705932617e-01
3.063829999999999831e+00,2.000000000000000042e-02,8.486092090606689453e-01
3.073842500000000033e+00,2.000000000000000042e-02,8.487665653228759766e-01
3.083854999999999791e+00,2.000000000000000042e-02,8.489255309104919434e-01
3.093867499999999993e+00,2.000000000000000042e-02,8.490838408470153809e-01
3.103880000000000194e+00,2.000000000000000042e-02,8.492434024810791016e-01
3.113892599999999788e+00,2.000000000000000042e-02,8.494028449058532715e-01
3.123905000000000154e+00,2.000000000000000042e-02,8.495643138885498047e-01
3.133917600000000192e+00,2.000000000000000042e-02,8.497260808944702148e-01
3.143930000000000113e+00,2.000000000000000042e-02,8.498874902725219727e-01
3.153942600000000152e+00,2.000000000000000042e-02,8.500502705574035645e-01
3.163955000000000073e+00,2.000000000000000042e-02,8.502137064933776855e-01
3.173967600000000111e+00,2.000000000000000042e-02,8.503768444061279297e-01
3.183980000000000032e+00,2.000000000000000042e-02,8.505415320396423340e-01
3.193992600000000071e+00,2.000000000000000042e-02,8.507060408592224121e-01
3.204004999999999992e+00,2.000000000000000042e-02,8.508715629577636719e-01
3.214017600000000030e+00,2.000000000000000042e-02,8.510370850563049316e-01
3.224029999999999951e+00,2.000000000000000042e-02,8.512044548988342285e-01
3.234042599999999990e+00,2.000000000000000042e-02,8.513714075088500977e-01
3.244054999999999911e+00,2.000000000000000042e-02,8.515388965606689453e-01
3.254067699999999785e+00,2.000000000000000042e-02,8.517077565193176270e-01
3.264079999999999870e+00,2.000000000000000042e-02,8.518764972686767578e-01
3.274092700000000189e+00,2.000000000000000042e-02,8.520460128784179688e-01
3.284105299999999783e+00,2.000000000000000042e-02,8.522158861160278320e-01
3.294118000000000102e+00,2.000000000000000042e-02,8.523868918418884277e-01
3.304130300000000187e+00,2.000000000000000042e-02,8.525578379631042480e-01
3.314143000000000061e+00,2.000000000000000042e-02,8.527299165725708008e-01
3.324155300000000146e+00,2.000000000000000042e-02,8.529025316238403320e-01
3.334168000000000021e+00,2.000000000000000042e-02,8.530750870704650879e-01
3.344180300000000106e+00,2.000000000000000042e-02,8.532484769821166992e-01
3.354192999999999980e+00,2.000000000000000042e-02,8.534224033355712891e-01
3.364205399999999901e+00,2.000000000000000042e-02,8.535968065261840820e-01
3.374217999999999940e+00,2.000000000000000042e-02,8.537724614143371582e-01
3.384230399999999861e+00,2.000000000000000042e-02,8.539479970932006836e-01
3.394242999999999899e+00,2.000000000000000042e-02,8.541244268417358398e-01
3.404255399999999820e+00,2.000000000000000042e-02,8.543015122413635254e-01
3.414267999999999859e+00,2.000000000000000042e-02,8.544781804084777832e-01
3.424280399999999780e+00,2.000000000000000042e-02,8.546559810638427734e-01
3.434292999999999818e+00,2.000000000000000042e-02,8.548346757888793945e-01
3.444305400000000184e+00,2.000000000000000042e-02,8.550139069557189941e-01
3.454318000000000222e+00,2.000000000000000042e-02,8.551933169364929199e-01
3.464330400000000143e+00,2.000000000000000042e-02,8.553738594055175781e-01
3.474343000000000181e+00,2.000000000000000042e-02,8.555542230606079102e-01
3.484355400000000103e+00,2.000000000000000042e-02,8.557350039482116699e-01
3.494368000000000141e+00,2.000000000000000042e-02,8.559169769287109375e-01
3.504380499999999898e+00,2.000000000000000042e-02,8.561000823974609375e-01
3.514393000000000100e+00,2.000000000000000042e-02,8.562822341918945312e-01
3.524405499999999858e+00,2.000000000000000042e-02,8.564658761024475098e-01
3.534418000000000060e+00,2.000000000000000042e-02,8.566495180130004883e-01
3.544430499999999817e+00,2.000000000000000042e-02,8.568338751792907715e-01
3.554443099999999855e+00,2.000000000000000042e-02,8.570193052291870117e-01
3.564455500000000221e+00,2.000000000000000042e-02,8.572049736976623535e-01
3.574468099999999815e+00,2.000000000000000042e-02,8.573908209800720215e-01
3.584480500000000180e+00,2.000000000000000042e-02,8.575773835182189941e-01
3.594493200000000055e+00,2.000000000000000042e-02,8.577648401260375977e-01
3.604505800000000093e+00,2.000000000000000042e-02,8.579518795013427734e-01
3.614518400000000131e+00,2.000000000000000042e-02,8.581405282020568848e-01
3.624530800000000053e+00,2.000000000000000042e-02,8.583293557167053223e-01
3.634543400000000091e+00,2.000000000000000042e-02,8.585188984870910645e-01
3.644555800000000012e+00,2.000000000000000042e-02,8.587088584899902344e-01
3.654568400000000050e+00,2.000000000000000042e-02,8.588985204696655273e-01
3.664580799999999972e+00,2.000000000000000042e-02,8.590893745422363281e-01
3.674593400000000010e+00,2.000000000000000042e-02,8.592808246612548828e-01
3.684605799999999931e+00,2.000000000000000042e-02,8.594728708267211914e-01
3.694618499999999806e+00,2.000000000000000042e-02,8.596653342247009277e-01
3.704630900000000171e+00,2.000000000000000042e-02,8.598583936691284180e-01
3.714643500000000209e+00,2.000000000000000042e-02,8.600520491600036621e-01
3.724655900000000130e+00,2.000000000000000042e-02,8.602463603019714355e-01
3.734668500000000169e+00,2.000000000000000042e-02,8.604404926300048828e-01
3.744680999999999926e+00,2.000000000000000042e-02,8.606356978416442871e-01
3.754693500000000128e+00,2.000000000000000042e-02,8.608311414718627930e-01
3.764705999999999886e+00,2.000000000000000042e-02,8.610273599624633789e-01
3.774718500000000088e+00,2.000000000000000042e-02,8.612236976623535156e-01
3.784730999999999845e+00,2.000000000000000042e-02,8.614211082458496094e-01
3.794743500000000047e+00,2.000000000000000042e-02,8.616188764572143555e-01
3.804755999999999805e+00,2.000000000000000042e-02,8.618165254592895508e-01
3.814768599999999843e+00,2.000000000000000042e-02,8.620157241821289062e-01
3.824781000000000208e+00,2.000000000000000042e-02,8.622149229049682617e-01
3.834793599999999802e+00,2.000000000000000042e-02,8.624149560928344727e-01
3.844806199999999841e+00,2.000000000000000042e-02,8.626155853271484375e-01
3.854818799999999879e+00,2.000000000000000042e-02,8.628164529800415039e-01
3.864831199999999800e+00,2.000000000000000042e-02,8.630172014236450195e-01
3.874843799999999838e+00,2.000000000000000042e-02,8.632189035415649414e-01
